,tempos[s],u_1,u_2,u_3,u_4,u_5,u_bar,u_prime_1,u_prime_2,u_prime_3,u_prime_4,u_prime_5
156,0.0312,1.7203,1.0162,0.958,1.1997,1.28,1.0342333333333333,-0.6860666666666666,0.018033333333333346,0.07623333333333338,-0.16546666666666665,-0.2457666666666667
157,0.0314,1.7247,1.0203,0.9586,1.2007,1.2836,1.0365499999999999,-0.68815,0.016249999999999876,0.07794999999999985,-0.16415000000000024,-0.2470500000000002
158,0.0316,1.7269,1.0227,0.9633,1.1978,1.2933,1.0392666666666666,-0.6876333333333335,0.01656666666666662,0.07596666666666652,-0.15853333333333341,-0.25403333333333333
159,0.0318,1.7137,1.0256,0.9639,1.1968,1.3236,1.0425666666666669,-0.6711333333333331,0.016966666666666796,0.07866666666666688,-0.15423333333333322,-0.28103333333333325
160,0.032,1.7203,1.0274,0.9656,1.1978,1.3315,1.0457666666666667,-0.6745333333333332,0.018366666666666642,0.08016666666666672,-0.15203333333333324,-0.2857333333333332
161,0.0322,1.7247,1.0315,0.9697,1.2046,1.3614,1.0540166666666666,-0.6706833333333333,0.02251666666666652,0.0843166666666666,-0.1505833333333333,-0.30738333333333334
162,0.0324,1.7159,1.0333,0.9744,1.2037,1.3901,1.0583,-0.6576,0.02499999999999991,0.08389999999999997,-0.14539999999999997,-0.3317999999999999
163,0.0326,1.7203,1.0345,0.9796,1.2066,1.4126,1.0643666666666667,-0.6559333333333333,0.029866666666666708,0.08476666666666666,-0.1422333333333332,-0.3482333333333334
164,0.0328,1.7159,1.0369,0.9847,1.2046,1.4406,1.06925,-0.64665,0.0323500000000001,0.08455000000000001,-0.13534999999999986,-0.37135000000000007
165,0.033,1.7269,1.0399,0.9899,1.2076,1.4682,1.0775833333333333,-0.6493166666666668,0.03768333333333329,0.08768333333333334,-0.13001666666666667,-0.3906166666666666
166,0.0332,1.7137,1.0424,0.995,1.2056,1.4918,1.0802833333333333,-0.6334166666666667,0.03788333333333327,0.08528333333333327,-0.12531666666666674,-0.41151666666666675
167,0.0334,1.7225,1.0448,0.9996,1.2116,1.5056,1.08625,-0.63625,0.04144999999999999,0.0866499999999999,-0.12535000000000007,-0.4193500000000001
168,0.0336,1.7203,1.0485,1.0042,1.2157,1.5162,1.0897499999999998,-0.6305500000000002,0.04124999999999979,0.08554999999999979,-0.12595000000000023,-0.4264500000000002
169,0.0338,1.7159,1.051,1.01,1.2147,1.5197,1.0908499999999999,-0.6250500000000001,0.03984999999999994,0.08084999999999987,-0.12385000000000002,-0.4288500000000002
170,0.034,1.7181,1.0567,1.0146,1.2157,1.5109,1.0916666666666666,-0.6264333333333334,0.03496666666666659,0.07706666666666662,-0.12403333333333344,-0.41923333333333335
171,0.0342,1.7225,1.0617,1.0234,1.2147,1.5074,1.0939833333333333,-0.6285166666666666,0.03228333333333322,0.07058333333333322,-0.12071666666666658,-0.41341666666666677
172,0.0344,1.7093,1.0669,1.0263,1.2127,1.4766,1.0877,-0.6216000000000002,0.02079999999999993,0.0613999999999999,-0.125,-0.3889
173,0.0346,1.7313,1.0708,1.0323,1.2096,1.4518,1.0884,-0.6429,0.01760000000000006,0.05610000000000004,-0.12119999999999997,-0.36339999999999995
174,0.0348,1.7313,1.0768,1.0401,1.2017,1.4218,1.0844166666666666,-0.6468833333333335,0.007616666666666605,0.04431666666666656,-0.1172833333333334,-0.33738333333333337
175,0.035,1.7225,1.0836,1.048,1.1901,1.3842,1.0772333333333333,-0.6452666666666667,-0.006366666666666632,0.029233333333333222,-0.11286666666666667,-0.30696666666666683
176,0.0352,1.7203,1.0877,1.0562,1.1854,1.3408,1.0709333333333333,-0.6493666666666666,-0.016766666666666596,0.014733333333333265,-0.11446666666666672,-0.2698666666666667
177,0.0354,1.7203,1.0926,1.0632,1.168,1.2945,1.0623333333333334,-0.6579666666666666,-0.030266666666666664,-0.0008666666666665712,-0.10566666666666658,-0.23216666666666663
178,0.0356,1.7247,1.0961,1.071,1.1575,1.2602,1.0575166666666667,-0.6671833333333332,-0.038583333333333414,-0.013483333333333292,-0.09998333333333331,-0.20268333333333333
179,0.0358,1.7137,1.099,1.0914,1.139,1.2264,1.0508833333333334,-0.6628166666666666,-0.048116666666666585,-0.040516666666666534,-0.08811666666666662,-0.17551666666666654
180,0.036,1.7225,1.1033,1.0872,1.1309,1.1829,1.0438,-0.6786999999999999,-0.059499999999999886,-0.04339999999999988,-0.08709999999999996,-0.1391
181,0.0362,1.7203,1.087,1.0942,1.12,1.1586,1.03605,-0.68425,-0.05095000000000005,-0.058150000000000146,-0.08395000000000019,-0.12255000000000016
182,0.0364,1.7203,1.1092,1.1064,1.105,1.1249,1.0336999999999998,-0.6866000000000001,-0.07550000000000012,-0.07270000000000021,-0.07130000000000014,-0.09120000000000017
183,0.0366,1.7203,1.1085,1.1124,1.097,1.1067,1.0302499999999999,-0.69005,-0.07825000000000015,-0.08215000000000017,-0.06675000000000009,-0.07645000000000013
184,0.0368,1.7181,1.0997,1.1162,1.0865,1.084,1.02355,-0.69455,-0.07614999999999994,-0.09265000000000012,-0.06295000000000006,-0.060450000000000115
185,0.037,1.7225,1.0983,1.12,1.0763,1.0653,1.0199,-0.7025999999999999,-0.07840000000000003,-0.10010000000000008,-0.056400000000000006,-0.045399999999999885
186,0.0372,1.7159,1.0961,1.1238,1.0664,1.0513,1.0151166666666667,-0.7007833333333333,-0.08098333333333341,-0.10868333333333324,-0.05128333333333335,-0.036183333333333234
187,0.0374,1.7225,1.0912,1.1254,1.0593,1.0409,1.0127833333333334,-0.7097166666666666,-0.07841666666666658,-0.11261666666666659,-0.04651666666666654,-0.028116666666666568
188,0.0376,1.7225,1.087,1.1238,1.0518,1.0354,1.0096833333333335,-0.7128166666666664,-0.07731666666666648,-0.11411666666666642,-0.04211666666666658,-0.02571666666666661
189,0.0378,1.7225,1.0822,1.1223,1.045,1.0354,1.0075333333333334,-0.7149666666666665,-0.07466666666666666,-0.11476666666666668,-0.03746666666666654,-0.027866666666666706
190,0.038,1.7203,1.0775,1.12,1.0323,1.0366,1.0041166666666668,-0.7161833333333332,-0.07338333333333313,-0.11588333333333334,-0.028183333333333227,-0.0324833333333332
191,0.0382,1.7203,1.0728,1.1177,1.0281,1.0378,1.0024833333333334,-0.7178166666666665,-0.07031666666666658,-0.11521666666666652,-0.02561666666666662,-0.03531666666666666
192,0.0384,1.7203,1.0669,1.1154,1.0263,1.0397,1.0011666666666665,-0.7191333333333334,-0.06573333333333342,-0.11423333333333341,-0.025133333333333452,-0.03853333333333353
193,0.0386,1.7159,1.0617,1.1124,1.021,1.0397,0.9982166666666666,-0.7176833333333333,-0.06348333333333345,-0.11418333333333341,-0.022783333333333267,-0.04148333333333343
194,0.0388,1.7225,1.0573,1.1094,1.0193,1.0378,0.9975166666666667,-0.7249833333333332,-0.05978333333333319,-0.11188333333333322,-0.021783333333333377,-0.04028333333333334
195,0.039,1.7203,1.0529,1.1072,1.0187,1.0372,0.9958833333333331,-0.7244166666666668,-0.057016666666666826,-0.11131666666666684,-0.02281666666666682,-0.04131666666666678
196,0.0392,1.7203,1.0473,1.105,1.0187,1.036,0.9944166666666666,-0.7258833333333333,-0.05288333333333328,-0.11058333333333337,-0.024283333333333323,-0.041583333333333417
197,0.0394,1.7181,1.0424,1.1021,1.0216,1.0458,0.9949,-0.7232,-0.04749999999999999,-0.10720000000000007,-0.026700000000000057,-0.050900000000000056
198,0.0396,1.7269,1.0375,1.1013,1.0251,1.0354,0.9943000000000001,-0.7326,-0.043200000000000016,-0.10699999999999987,-0.030799999999999828,-0.041100000000000025
199,0.0398,1.7247,1.0345,1.1013,1.0293,1.0433,0.9954833333333332,-0.7292166666666667,-0.03901666666666681,-0.10581666666666678,-0.03381666666666694,-0.04781666666666673
200,0.04,1.7159,1.0297,1.1006,1.0347,1.0397,0.9934333333333333,-0.7224666666666667,-0.03626666666666678,-0.10716666666666674,-0.041266666666666674,-0.04626666666666679
201,0.0402,1.7247,1.0256,1.0963,1.0401,1.0538,0.9967833333333332,-0.7279166666666667,-0.028816666666666824,-0.09951666666666681,-0.04331666666666678,-0.057016666666666826
202,0.0404,1.7269,1.0227,1.0963,1.0474,1.0614,0.9991833333333333,-0.7277166666666668,-0.02351666666666663,-0.09711666666666674,-0.048216666666666796,-0.06221666666666659
203,0.0406,1.7225,1.0191,1.0963,1.0536,1.0738,1.0009833333333333,-0.7215166666666666,-0.01811666666666656,-0.09531666666666672,-0.052616666666666756,-0.07281666666666675
204,0.0408,1.7247,1.0151,1.0935,1.06,1.086,1.00335,-0.7213499999999999,-0.011749999999999927,-0.09014999999999995,-0.05665000000000009,-0.08265000000000011
205,0.041,1.7225,1.0128,1.0921,1.0658,1.0965,1.0051166666666667,-0.7173833333333333,-0.007683333333333264,-0.08698333333333341,-0.06068333333333342,-0.09138333333333337
206,0.0412,1.7247,1.0104,1.0907,1.0723,1.1037,1.0071666666666668,-0.7175333333333331,-0.0032333333333331993,-0.08353333333333324,-0.06513333333333327,-0.09653333333333314
207,0.0414,1.7203,1.007,1.0893,1.0763,1.1089,1.0071999999999999,-0.7131000000000001,0.00019999999999997797,-0.08210000000000006,-0.06910000000000016,-0.10170000000000012
208,0.0416,1.7181,1.0047,1.0872,1.081,1.1104,1.0071666666666668,-0.7109333333333332,0.002466666666666839,-0.08003333333333318,-0.0738333333333332,-0.10323333333333329
209,0.0418,1.7225,1.003,1.0879,1.0844,1.1134,1.0088333333333335,-0.7136666666666664,0.005833333333333579,-0.07906666666666662,-0.07556666666666656,-0.10456666666666647
210,0.042,1.7247,0.9989,1.0886,1.0865,1.1141,1.0091333333333334,-0.7155666666666665,0.010233333333333428,-0.07946666666666657,-0.07736666666666658,-0.10496666666666665
211,0.0422,1.7225,0.9966,1.0886,1.0893,1.1141,1.0088833333333334,-0.7136166666666666,0.012283333333333313,-0.07971666666666666,-0.08041666666666658,-0.10521666666666674
212,0.0424,1.7269,0.9961,1.0893,1.0921,1.1141,1.01015,-0.71675,0.014050000000000118,-0.07914999999999983,-0.08194999999999997,-0.10394999999999999
213,0.0426,1.7181,0.9932,1.0879,1.0914,1.1149,1.0080166666666666,-0.7100833333333334,0.01481666666666659,-0.07988333333333353,-0.08338333333333336,-0.10688333333333344
214,0.0428,1.7336,0.9915,1.0935,1.0928,1.1149,1.0115166666666668,-0.7220833333333332,0.020016666666666794,-0.08198333333333307,-0.08128333333333315,-0.10338333333333316
215,0.043,1.7115,0.9909,1.0928,1.0907,1.1134,1.0070500000000002,-0.7044499999999998,0.01615000000000022,-0.08574999999999977,-0.08364999999999978,-0.10634999999999972
216,0.0432,1.7225,0.9869,1.0921,1.0893,1.1111,1.0075166666666666,-0.7149833333333333,0.020616666666666617,-0.08458333333333345,-0.08178333333333332,-0.10358333333333336
217,0.0434,1.7028,0.9852,1.0942,1.0872,1.1059,1.0031166666666669,-0.6996833333333332,0.017916666666666914,-0.09108333333333318,-0.08408333333333307,-0.10278333333333323
218,0.0436,1.7425,0.984,1.0935,1.0824,1.1001,1.0076833333333333,-0.7348166666666667,0.02368333333333328,-0.08581666666666665,-0.07471666666666676,-0.09241666666666681
219,0.0438,1.7225,0.9829,1.0928,1.075,1.0923,1.00155,-0.72095,0.018649999999999944,-0.09125000000000005,-0.07345000000000002,-0.09075000000000011
220,0.044,1.7247,0.9823,1.0956,1.071,1.0853,1.0004833333333332,-0.7242166666666667,0.018183333333333218,-0.09511666666666674,-0.07051666666666678,-0.08481666666666676
221,0.0442,1.7269,0.9789,1.0879,1.0632,1.0758,0.9961500000000001,-0.73075,0.0172500000000001,-0.09175,-0.06704999999999983,-0.07965
222,0.0444,1.7247,0.98,1.0907,1.0543,1.0634,0.9929166666666666,-0.7317833333333333,0.012916666666666576,-0.09778333333333344,-0.061383333333333456,-0.07048333333333334
223,0.0446,1.7225,0.9794,1.0907,1.0493,1.0545,0.9901666666666666,-0.7323333333333333,0.010766666666666591,-0.10053333333333336,-0.05913333333333326,-0.06433333333333335
224,0.0448,1.7247,0.976,1.0879,1.0431,1.0451,0.9869333333333333,-0.7377666666666666,0.01093333333333335,-0.10096666666666676,-0.05616666666666659,-0.05816666666666659
225,0.045,1.7203,0.9719,1.0824,1.0353,1.0336,0.9814166666666666,-0.7388833333333333,0.009516666666666618,-0.10098333333333342,-0.053883333333333505,-0.05218333333333347
226,0.0452,1.7269,0.9737,1.0797,1.0293,1.0247,0.9799166666666667,-0.7469833333333334,0.006216666666666648,-0.09978333333333345,-0.049383333333333446,-0.044783333333333286
227,0.0454,1.7247,0.9708,1.0776,1.0222,1.0142,0.9758166666666667,-0.7488833333333332,0.005016666666666669,-0.10178333333333323,-0.04638333333333333,-0.038383333333333325
228,0.0456,1.7203,0.9702,1.075,1.0169,1.0061,0.9723499999999999,-0.74795,0.0021499999999999853,-0.10265000000000002,-0.04454999999999998,-0.03375000000000006
229,0.0458,1.7115,0.9684,1.0743,1.0146,0.9952,0.9683,-0.7432,-9.999999999998899e-05,-0.10599999999999998,-0.0462999999999999,-0.026899999999999924
230,0.046,1.7403,0.9661,1.0716,1.0008,0.986,0.9684666666666666,-0.7718333333333334,0.002366666666666628,-0.10313333333333352,-0.032333333333333325,-0.0175333333333334
231,0.0462,1.705,0.9649,1.0697,0.9991,0.9774,0.9603833333333335,-0.7446166666666666,-0.004516666666666502,-0.10931666666666662,-0.03871666666666651,-0.01701666666666657
232,0.0464,1.738,0.9626,1.0677,0.9979,0.9728,0.9642333333333334,-0.7737666666666666,0.0016333333333333755,-0.1034666666666667,-0.03366666666666662,-0.008566666666666611
233,0.0466,1.7203,0.9614,1.0664,0.9922,0.9699,0.9594666666666666,-0.7608333333333334,-0.0019333333333334535,-0.10693333333333344,-0.03273333333333339,-0.010433333333333406
234,0.0468,1.7269,0.959,1.0625,0.9824,0.9658,0.9572333333333333,-0.7696666666666668,-0.0017666666666666941,-0.10526666666666673,-0.02516666666666678,-0.008566666666666722
235,0.047,1.7225,0.9573,1.06,0.9778,0.9664,0.9551666666666666,-0.7673333333333333,-0.0021333333333334314,-0.10483333333333344,-0.022633333333333394,-0.011233333333333428
236,0.0472,1.7313,0.9537,1.0555,0.972,0.9676,0.9545500000000001,-0.7767499999999999,0.0008500000000001284,-0.10094999999999998,-0.017449999999999855,-0.013049999999999895
237,0.0474,1.7247,0.9525,1.0505,0.9674,0.9705,0.9521666666666667,-0.7725333333333332,-0.0003333333333332966,-0.09833333333333327,-0.015233333333333321,-0.018333333333333313
238,0.0476,1.7269,0.9507,1.0443,0.9633,0.982,0.9524666666666667,-0.7744333333333334,0.0017666666666666941,-0.09183333333333332,-0.010833333333333361,-0.0295333333333333
239,0.0478,1.7203,0.9465,1.0383,0.958,0.9711,0.947,-0.7733,0.0004999999999999449,-0.09130000000000005,-0.01100000000000001,-0.02410000000000001
240,0.048,1.7313,0.9434,1.0317,0.9544,0.9849,0.94895,-0.7823500000000001,0.005549999999999944,-0.0827500000000001,-0.005450000000000066,-0.03595000000000004
241,0.0482,1.7269,0.9404,1.0234,0.9496,0.9906,0.9465166666666667,-0.7803833333333334,0.006116666666666659,-0.07688333333333341,-0.003083333333333327,-0.04408333333333336
242,0.0484,1.7247,0.9373,1.0129,0.9466,1.0021,0.9453333333333335,-0.7793666666666664,0.008033333333333448,-0.06756666666666644,-0.0012666666666665272,-0.05676666666666652
243,0.0486,1.7203,0.9354,1.0048,0.9423,1.0044,0.9426333333333332,-0.7776666666666667,0.007233333333333203,-0.0621666666666667,0.0003333333333331856,-0.06176666666666675
244,0.0488,1.7291,0.9316,0.9962,0.938,1.0195,0.9438666666666666,-0.7852333333333334,0.012266666666666648,-0.05233333333333334,0.005866666666666687,-0.07563333333333344
245,0.049,1.7225,0.9284,0.9876,0.9343,1.033,0.9424666666666667,-0.7800333333333332,0.014066666666666672,-0.04513333333333336,0.008166666666666655,-0.09053333333333324
246,0.0492,1.7269,0.9259,0.9796,0.9299,1.0458,0.9428833333333332,-0.7840166666666669,0.01698333333333324,-0.03671666666666684,0.012983333333333236,-0.10291666666666688
247,0.0494,1.7269,0.9246,0.9726,0.926,1.0634,0.9438166666666666,-0.7830833333333335,0.01921666666666666,-0.028783333333333383,0.017816666666666592,-0.11958333333333326
248,0.0496,1.7225,0.922,0.9668,0.9208,1.0833,0.9441666666666668,-0.7783333333333331,0.02216666666666678,-0.022633333333333172,0.02336666666666687,-0.1391333333333331
249,0.0498,1.7291,0.9213,0.9615,0.9162,1.1059,0.9473000000000001,-0.7817999999999999,0.026000000000000134,-0.01419999999999988,0.031100000000000128,-0.15859999999999996
250,0.05,1.7225,0.92,0.958,0.9136,1.1336,0.9496166666666666,-0.7728833333333334,0.029616666666666513,-0.00838333333333341,0.036016666666666586,-0.1839833333333334
251,0.0502,1.7269,0.9194,0.9574,0.9082,1.1701,0.9553666666666666,-0.7715333333333335,0.03596666666666659,-0.0020333333333334425,0.04716666666666658,-0.21473333333333333
252,0.0504,1.7313,0.9181,0.9562,0.9047,1.1923,0.9588333333333333,-0.7724666666666667,0.04073333333333329,0.0026333333333332654,0.05413333333333337,-0.2334666666666666
253,0.0506,1.7247,0.9187,0.9568,0.9027,1.2243,0.9629666666666665,-0.7617333333333334,0.044266666666666565,0.006166666666666543,0.06026666666666658,-0.2613333333333334
254,0.0508,1.7291,0.9174,0.9586,0.9013,1.2435,0.9667833333333333,-0.7623166666666668,0.049383333333333335,0.00818333333333332,0.06548333333333334,-0.2767166666666667
255,0.051,1.7358,0.9194,0.9604,0.9013,1.2523,0.9700333333333333,-0.7657666666666667,0.05063333333333331,0.009633333333333272,0.06873333333333331,-0.28226666666666667
256,0.0512,1.7247,0.9168,0.9615,0.902,1.2614,0.9695999999999999,-0.7551,0.05279999999999996,0.008099999999999885,0.06759999999999988,-0.29180000000000017
257,0.0514,1.7028,0.9168,0.9662,0.9041,1.2741,0.9692333333333333,-0.7335666666666668,0.05243333333333333,0.0030333333333333323,0.06513333333333327,-0.30486666666666673
258,0.0516,1.747,0.9181,0.9691,0.9061,1.2741,0.9776666666666668,-0.7693333333333333,0.05956666666666677,0.008566666666666833,0.07156666666666678,-0.2964333333333332
259,0.0518,1.7336,0.9161,0.9732,0.9122,1.2741,0.9768333333333333,-0.7567666666666667,0.060733333333333306,0.0036333333333333773,0.06463333333333332,-0.2972666666666667
260,0.052,1.7336,0.9141,0.9767,0.9162,1.2741,0.9777833333333333,-0.7558166666666667,0.06368333333333331,0.001083333333333325,0.06158333333333332,-0.2963166666666667
261,0.0522,1.7269,0.9114,0.9813,0.9228,1.28,0.9791,-0.7478000000000001,0.06769999999999998,-0.0021999999999999797,0.05630000000000002,-0.30090000000000006
262,0.0524,1.7269,0.9094,0.9882,0.9273,1.2896,0.9823,-0.7446000000000002,0.07289999999999996,-0.005900000000000016,0.05499999999999994,-0.30730000000000013
263,0.0526,1.7269,0.9067,0.9865,0.9336,1.2872,0.98225,-0.7446500000000001,0.07555,-0.004250000000000087,0.04864999999999997,-0.30494999999999994
264,0.0528,1.7291,0.9032,0.9853,0.9393,1.2908,0.9834166666666667,-0.7456833333333334,0.08021666666666671,-0.001883333333333237,0.04411666666666669,-0.30738333333333323
265,0.053,1.7247,0.8948,0.9922,0.9423,1.3133,0.9867166666666667,-0.7379833333333332,0.09191666666666665,-0.0054833333333332845,0.04441666666666666,-0.3265833333333332
266,0.0532,1.7269,0.8941,0.9905,0.946,1.3133,0.9873333333333333,-0.7395666666666668,0.09323333333333328,-0.003166666666666762,0.04133333333333333,-0.3259666666666666
267,0.0534,1.7313,0.8905,0.991,0.9502,1.3328,0.9915333333333333,-0.7397666666666668,0.10103333333333331,0.0005333333333332746,0.04133333333333322,-0.3412666666666667
268,0.0536,1.7247,0.8839,0.9916,0.9526,1.3288,0.9892,-0.7354999999999999,0.10529999999999995,-0.0024000000000000687,0.036599999999999966,-0.3396
269,0.0538,1.7313,0.8771,0.9882,0.9568,1.349,0.9927000000000001,-0.7385999999999999,0.11560000000000015,0.0045000000000001705,0.035900000000000154,-0.35629999999999984
270,0.054,1.7269,0.8709,0.9876,0.9586,1.3531,0.99185,-0.7350500000000001,0.12095,0.004249999999999976,0.03325,-0.36124999999999996
271,0.0542,1.7247,0.8638,0.9842,0.958,1.3381,0.9871666666666666,-0.7375333333333333,0.12336666666666662,0.002966666666666673,0.029166666666666674,-0.35093333333333343
272,0.0544,1.7269,0.8582,0.9801,0.9668,1.3341,0.9867500000000001,-0.74015,0.12855000000000016,0.006650000000000156,0.019950000000000134,-0.34734999999999994
273,0.0546,1.7291,0.8524,0.9773,0.9639,1.321,0.98305,-0.7460500000000001,0.13064999999999993,0.005750000000000033,0.01915,-0.33795
274,0.0548,1.7291,0.8465,0.9738,0.9691,1.2994,0.9787833333333333,-0.7503166666666667,0.1322833333333333,0.00498333333333334,0.009683333333333377,-0.32061666666666677
275,0.055,1.7291,0.8422,0.9697,0.9697,1.2848,0.9750833333333332,-0.7540166666666669,0.13288333333333324,0.0053833333333331845,0.0053833333333331845,-0.30971666666666675
276,0.0552,1.7269,0.8378,0.9651,0.9784,1.2788,0.9737,-0.7532000000000001,0.13590000000000002,0.008600000000000052,-0.0047000000000000375,-0.3050999999999999
